UNITO|YEAR|MONTH|UNAME|PROV|UTMQD|UTMEST|UTMNO|VCMR|CTZ|SERV|MISSION|CNTRY|UTYPE|CTLHQ|STATN|DIAID|CORDS|UNTYPE|RESERVED
M11160|70|04|1/5 MAR                       |103|AT|997|723|05|1|M|  |US|C01|1ST MAR DIV         |DA NANG        |                 |             |18TAA|            
M11160|70|05|1/5 MAR                       |103|AT|989|709|05|1|M|  |US|C01|1ST MAR DIV         |DA NANG        |                 |             |18TAA|            
M11160|70|06|1/5 MAR                       |103|AT|989|709|05|1|M|  |US|C01|1ST MAR DIV         |DA NANG        |                 |             |18TAA|            
M11160|70|07|1/5 MAR                       |103|AT|989|709|05|1|M|  |US|C01|1ST MAR DIV         |DA NANG        |                 |             |18TAA|            
M11160|70|08|1/5 MAR                       |103|AT|989|709|05|1|M|  |US|C01|1ST MAR DIV         |DA NANG        |                 |             |18TAA|            
M11160|70|09|1/5 MAR                       |103|AT|989|709|05|1|M|  |US|C01|1ST MAR DIV         |DA NANG        |                 |             |18TAA|            
M11160|70|10|1/5 MAR                       |103|AT|989|709|05|1|M|  |US|C01|1ST MAR DIV         |DA NANG        |                 |             |18TAA|            
M11160|70|11|1/5 MAR                       |103|AT|989|709|05|1|M|  |US|C01|1ST MAR DIV         |DA NANG        |                 |             |18TAA|            
M11160|70|12|1/5 MAR                       |103|AT|989|709|05|1|M|  |US|C01|1ST MAR DIV         |DA NANG        |                 |             |18TAA|            
M11160|71|01|1/5 MAR                       |103|AT|989|709|05|1|M|  |US|C01|1ST MAR DIV         |DA NANG        |                 |             |18TAA|            
M11160|71|02|1/5 MAR                       |103|AT|985|719|05|1|M|  |US|C01|5TH MAR DIV         |HILL 34        |                 |             |18TAA|            
M11160|71|03|1/5 MAR                       |103|AT|985|719|05|1|M|  |US|C01|5TH MAR DIV         |HILL 34        |                 |             |18TAA|            
M11170|66|10|2/5 MAR                       |101|YD|117|705|11|1|M|  |US|C01|4TH MAR REGT        |DONG HA        |                 |             |18TAA|            
M11170|66|11|2/5 MAR                       |101|YD|117|705|11|1|M|  |US|C01|4TH MAR REGT        |DONG HA        |                 |             |18TAA|            
M11170|66|12|2/5 MAR                       |103|AT|875|473|05|1|M|  |US|C01|9TH MAR REGT        |DANANG         |                 |             |18TAA|            
M11170|67|01|2/5 MAR                       |103|AT|875|473|05|1|M|  |US|C01|1ST MAR DIV         |DANANG         |                 |             |18TAA|            
M11170|67|02|2/5 MAR                       |103|AT|875|473|05|1|M|  |US|C01|1ST MAR DIV         |DANANG         |                 |             |18TAA|            
M11170|67|03|2/5 MAR                       |103|AT|875|473|05|1|M|  |US|C01|1ST MAR DIV         |DANANG         |                 |             |18TAA|            
M11170|67|04|2/5 MAR                       |103|AT|875|473|05|1|M|  |US|C01|1ST MAR DIV         |DANANG         |                 |             |18TAA|            
M11170|67|05|2/5 MAR                       |103|AT|875|473|05|1|M|  |US|C01|1ST MAR DIV         |DANANG         |                 |             |18TAA|            
M11170|67|06|2/5 MAR                       |103|AT|975|493|05|1|M|  |US|C01|1ST MAR DIV         |DANANG         |                 |             |18TAA|            
M11170|67|07|2/5 MAR                       |103|AT|975|493|05|1|M|  |US|C01|1ST MAR DIV         |DANANG         |                 |             |18TAA|            
M11170|67|08|2/5 MAR                       |103|AT|875|473|05|1|M|  |US|C01|5TH MAR             |DANANG         |                 |             |18TAA|            
M11170|67|09|2/5 MAR                       |103|AT|875|473|05|1|M|  |US|C01|1ST MAR             |DANANG         |                 |             |18TAA|            
M11170|67|10|2/5 MAR                       |103|AT|875|473|05|1|M|  |US|C01|1ST MAR             |DANANG         |                 |             |18TAA|            
M11170|67|11|2/5 MAR                       |103|AT|875|473|05|1|M|  |US|C01|1ST MAR             |DANANG         |                 |             |18TAA|            
M11170|67|12|2/5 MAR                       |103|AT|875|473|05|1|M|  |US|C01|1ST MAR             |DANANG         |                 |             |18TAA|            
M11170|68|01|2/5 MAR                       |102|YD|878|142|11|1|M|  |US|C01|5TH MAR             |PHU BAI        |                 |             |18TAA|            
M11170|68|02|2/5 MAR                       |102|YD|756|193|11|1|M|  |US|C01|5TH MAR             |PHU BAI        |                 |             |18TAA|            
M11170|68|03|2/5 MAR                       |102|YD|882|146|11|1|M|  |US|C01|5TH MAR             |PHU BAI        |                 |             |18TAA|            
M11170|68|04|2/5 MAR                       |102|YD|882|146|11|1|M|  |US|C01|5TH MAR             |PHU BAI        |                 |             |18TAA|            
M11170|68|05|2/5 MAR                       |102|YD|882|146|11|1|M|  |US|C01|5TH MAR             |PHU BAI        |                 |             |18TAA|            
M11170|68|06|2/5 MAR                       |102|YD|882|146|11|1|M|  |US|C01|5TH MAR             |PHU BAI        |                 |             |18TAA|            
M11170|68|07|2/5 MAR                       |103|AT|871|473|05|1|M|  |US|C01|5TH MAR             |DANANG         |                 |             |18TAA|            
M11170|68|08|2/5 MAR                       |103|AT|867|473|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|68|09|2/5 MAR                       |103|AT|867|473|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|68|10|2/5 MAR                       |103|AT|867|473|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|68|11|2/5 MAR                       |103|AT|867|473|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|68|12|2/5 MAR                       |103|AT|867|473|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|69|01|2/5 MAR                       |103|AT|867|473|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|69|02|2/5 MAR                       |103|AT|867|473|05|1|M|  |US|C01|3D MAR              |AN HOA         |                 |             |18TAA|            
M11170|69|03|2/5 MAR                       |103|AT|867|473|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|69|04|2/5 MAR                       |103|AT|867|473|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|69|05|2/5 MAR                       |103|AT|868|474|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|69|06|2/5 MAR                       |103|AT|868|474|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|69|07|2/5 MAR                       |103|AT|868|474|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|69|08|2/5 MAR                       |103|AT|867|473|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|69|09|2/5 MAR                       |103|AT|867|473|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|69|10|2/5 MAR                       |103|AT|867|473|05|1|M|  |US|C01|5TH MAR             |AN HUA         |                 |             |18TAA|            
M11170|69|11|2/5 MAR                       |103|AT|867|473|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|69|12|2/5 MAR                       |103|AT|873|475|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|70|01|2/5 MAR                       |103|AT|873|475|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|70|02|2/5 MAR                       |103|AT|873|475|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|70|03|2/5 MAR                       |103|AT|875|475|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|70|04|2/5 MAR                       |103|AT|875|475|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|70|05|2/5 MAR                       |103|AT|875|475|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|70|06|2/5 MAR                       |103|AT|875|475|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|70|07|2/5 MAR                       |103|AT|875|475|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|70|08|2/5 MAR                       |103|AT|875|475|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|70|09|2/5 MAR                       |103|AT|874|467|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|70|10|2/5 MAR                       |103|AT|874|467|05|1|M|  |US|C01|5TH MAR             |AN HOA         |                 |             |18TAA|            
M11170|70|11|2/5 MAR                       |103|BT|123|453|05|1|M|  |US|C01|5TH MAR             |CB BALDY       |                 |             |18TAA|            
M11170|70|12|2/5 MAR                       |103|BT|123|453|05|1|M|  |US|C01|5TH MAR             |CB BALDY       |                 |             |18TAA|            
M11170|71|01|2/5 MAR                       |103|BT|123|453|05|1|M|  |US|C01|5TH MAR             |CB BALDY       |                 |             |18TAA|            
M11180|66|10|3/5 MAR                       |104|BT|507|036|05|1|M|  |US|C01|7TH MAR REGT        |CHU LAI        |                 |             |18TAA|            
M11180|66|11|3/5 MAR                       |104|BT|507|036|05|1|M|  |US|C01|7TH MAR REGT        |CHU LAI        |                 |             |18TAA|            
M11180|66|12|3/5 MAR                       |104|BT|507|036|05|1|M|  |US|C01|7TH MAR REGT        |CHU LAI        |                 |             |18TAA|            
M11180|67|01|3/5 MAR                       |104|BT|507|036|05|1|M|  |US|C01|7TH MAR REGT        |CHU LAI        |                 |             |18TAA|            
M11180|67|02|3/5 MAR                       |104|BT|507|036|05|1|M|  |US|C01|7TH MAR REGT        |CHU LAI        |                 |             |18TAA|            
